Id,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,img,seg
22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[132 201 157]
  [125 175 122]
  [119 160  94]
  ...
  [ 80 142  69]
  [ 85 150  56]
  [ 98 164  56]]

 [[129 180 137]
  [111 161 100]
  [106 157  88]
  ...
  [ 80 137  66]
  [ 93 153  65]
  [ 86 149  45]]

 [[113 144 103]
  [104 154  91]
  [127 188 119]
  ...
  [ 61 113  41]
  [112 167  84]
  [ 90 146  55]]

 ...

 [[ 75  85  74]
  [ 89  91  86]
  [115 111 110]
  ...
  [ 78 102  70]
  [ 88 111  82]
  [ 80 104  78]]

 [[146 154 156]
  [110 113 120]
  [143 140 151]
  ...
  [ 77  99  63]
  [ 90 114  80]
  [ 92 116  84]]

 [[127 134 144]
  [161 163 178]
  [163 160 179]
  ...
  [ 67  92  52]
  [ 68  95  54]
  [ 82 110  70]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"[[[ 57  56  51]
  [ 58  57  52]
  [ 58  57  52]
  ...
  [135 133 138]
  [135 133 138]
  [135 133 138]]

 [[ 57  56  51]
  [ 57  56  51]
  [ 58  57  52]
  ...
  [139 134 138]
  [139 134 138]
  [139 134 138]]

 [[ 58  55  50]
  [ 59  56  51]
  [ 59  56  51]
  ...
  [140 134 134]
  [140 134 134]
  [140 134 134]]

 ...

 [[ 61  34  23]
  [ 59  32  21]
  [ 61  34  25]
  ...
  [192 162 160]
  [190 160 158]
  [188 158 156]]

 [[ 48  29  23]
  [ 59  34  30]
  [ 68  37  34]
  ...
  [193 152 160]
  [192 151 159]
  [192 151 159]]

 [[ 48  29  23]
  [ 59  34  30]
  [ 68  37  34]
  ...
  [110  69  77]
  [108  67  75]
  [108  67  75]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[ 46  51  28]
  [ 47  52  29]
  [ 48  53  30]
  ...
  [ 58  63  40]
  [  0   0   2]
  [208 208 208]]

 [[ 48  53  30]
  [ 48  53  30]
  [ 48  53  30]
  ...
  [ 57  62  39]
  [  0   0   2]
  [207 207 207]]

 [[ 47  52  29]
  [ 45  50  27]
  [ 45  50  27]
  ...
  [ 61  65  42]
  [  2   2   4]
  [209 209 209]]

 ...

 [[ 46  26   2]
  [ 49  29   5]
  [ 49  29   4]
  ...
  [ 95  74  21]
  [ 37  11   0]
  [218 212 214]]

 [[ 43  23   0]
  [ 44  24   0]
  [ 46  26   1]
  ...
  [ 98  77  24]
  [ 39  11   0]
  [216 210 212]]

 [[ 47  27   3]
  [ 47  27   2]
  [ 46  26   1]
  ...
  [ 95  74  21]
  [ 39  11   0]
  [221 212 215]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[ 54  38  23]
  [ 55  39  24]
  [ 59  43  28]
  ...
  [144 150 182]
  [144 150 182]
  [144 150 182]]

 [[ 57  41  26]
  [ 56  40  25]
  [ 58  42  27]
  ...
  [144 150 182]
  [144 150 182]
  [144 150 182]]

 [[ 56  40  25]
  [ 56  40  24]
  [ 57  41  25]
  ...
  [144 150 182]
  [144 150 182]
  [144 150 182]]

 ...

 [[ 14  11   6]
  [ 13  10   5]
  [ 11   8   3]
  ...
  [ 13  12   8]
  [ 12  11   7]
  [ 11  10   6]]

 [[ 14  11   6]
  [ 12   9   4]
  [ 10   7   2]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 11  10   6]]

 [[ 13  10   5]
  [ 12   9   4]
  [ 11   8   3]
  ...
  [ 11  10   6]
  [ 11  10   6]
  [ 10   9   5]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[176 141 103]
  [182 151 104]
  [179 151 114]
  ...
  [ 72  46  19]
  [ 61  34  17]
  [ 58  30  19]]

 [[166 146  95]
  [175 143  92]
  [181 148 107]
  ...
  [ 72  47  16]
  [ 59  32  11]
  [ 56  26  15]]

 [[173 146 103]
  [184 150 104]
  [180 149 102]
  ...
  [ 63  34  16]
  [ 62  32  21]
  [ 65  35  25]]

 ...

 [[112  65  23]
  [123  72  25]
  [130  75  36]
  ...
  [166 125  81]
  [144 102  62]
  [126  86  50]]

 [[111  66  24]
  [132  81  36]
  [130  76  38]
  ...
  [123  83  47]
  [151 108  73]
  [138  98  62]]

 [[ 96  53  10]
  [129  81  35]
  [131  79  42]
  ...
  [140 101  58]
  [122  82  46]
  [116  75  43]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[148 146 123]
  [131 148 130]
  [121 148 139]
  ...
  [155 185 185]
  [153 185 184]
  [151 183 180]]

 [[144 143 122]
  [134 151 135]
  [127 150 142]
  ...
  [154 185 188]
  [152 183 185]
  [148 178 178]]

 [[148 146 125]
  [129 143 130]
  [126 149 143]
  ...
  [146 179 184]
  [149 180 185]
  [151 182 185]]

 ...

 [[123 124 118]
  [ 92 106 117]
  [ 93 109 124]
  ...
  [  3  47  96]
  [  5  44  99]
  [ 11  47  99]]

 [[127 127 119]
  [ 94 108 117]
  [ 95 112 122]
  ...
  [  2  45  96]
  [  2  41  98]
  [  6  43  96]]

 [[120 126 114]
  [ 85 106 111]
  [ 90 110 117]
  ...
  [  7  46 101]
  [  9  41 100]
  [ 12  41  97]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[175 185 184]
  [169 179 178]
  [167 177 176]
  ...
  [161 169 172]
  [162 170 173]
  [162 170 173]]

 [[168 178 177]
  [169 179 178]
  [169 179 178]
  ...
  [161 169 172]
  [161 169 172]
  [161 169 172]]

 [[173 182 181]
  [177 186 185]
  [177 186 185]
  ...
  [162 170 173]
  [162 170 173]
  [162 170 173]]

 ...

 [[116 116 114]
  [114 114 112]
  [113 113 111]
  ...
  [115 115 113]
  [112 112 110]
  [110 110 108]]

 [[109 109 107]
  [116 116 114]
  [118 118 116]
  ...
  [116 116 114]
  [113 113 111]
  [110 110 108]]

 [[118 118 116]
  [108 108 106]
  [104 104 102]
  ...
  [113 113 111]
  [111 111 109]
  [111 111 109]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[153 182 188]
  [151 180 184]
  [148 179 181]
  ...
  [181 200 206]
  [172 189 196]
  [179 193 202]]

 [[145 179 181]
  [142 170 174]
  [168 183 190]
  ...
  [178 196 198]
  [167 188 191]
  [173 199 200]]

 [[158 186 189]
  [151 170 176]
  [159 178 184]
  ...
  [177 196 203]
  [176 199 205]
  [167 195 199]]

 ...

 [[188 174 147]
  [190 181 152]
  [190 185 155]
  ...
  [166 162 125]
  [161 162 128]
  [163 166 135]]

 [[193 186 160]
  [187 180 152]
  [197 187 162]
  ...
  [181 162 132]
  [175 158 130]
  [182 166 140]]

 [[189 183 159]
  [186 179 150]
  [192 182 157]
  ...
  [177 164 132]
  [188 175 143]
  [188 174 145]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"[[[73 72 68]
  [74 73 69]
  [76 72 69]
  ...
  [20 16 15]
  [18 14 13]
  [18 14 13]]

 [[84 80 77]
  [75 71 68]
  [78 74 71]
  ...
  [21 17 16]
  [20 16 15]
  [19 15 14]]

 [[84 80 77]
  [73 69 66]
  [79 74 71]
  ...
  [21 17 16]
  [20 16 15]
  [20 16 15]]

 ...

 [[ 3  3  1]
  [ 4  4  2]
  [10  9  7]
  ...
  [14 13 11]
  [14 13 11]
  [14 13 11]]

 [[ 6  8  5]
  [ 4  4  2]
  [ 8  8  6]
  ...
  [14 13 11]
  [14 13 11]
  [13 12 10]]

 [[ 4  6  3]
  [ 0  2  0]
  [ 6  6  4]
  ...
  [13 12 10]
  [12 11  9]
  [12 11  9]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[156 139 145]
  [164 144 145]
  [154 137 127]
  ...
  [138 121 114]
  [135 120 113]
  [135 120 113]]

 [[158 135 129]
  [159 134 129]
  [155 133 122]
  ...
  [145 128 121]
  [142 125 118]
  [140 123 116]]

 [[159 128 110]
  [158 126 113]
  [157 127 116]
  ...
  [144 129 124]
  [146 128 124]
  [148 130 126]]

 ...

 [[ 54  81  12]
  [ 61  82  25]
  [ 65  81  36]
  ...
  [ 73  92  37]
  [ 81  98  43]
  [ 98 113  54]]

 [[ 65  87  25]
  [ 52  70  18]
  [ 52  67  24]
  ...
  [ 77  87  50]
  [ 93 101  64]
  [ 82  88  50]]

 [[ 73  88  31]
  [ 64  78  29]
  [ 48  61  18]
  ...
  [ 74  78  51]
  [ 94  96  72]
  [ 71  69  48]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[[[125 165 252]
  [127 167 254]
  [128 168 255]
  ...
  [ 63  65 106]
  [ 76  85 114]
  [ 77  93 106]]

 [[128 168 255]
  [128 168 255]
  [128 168 255]
  ...
  [115 128 144]
  [101 111 136]
  [ 91  98 127]]

 [[129 169 254]
  [128 168 253]
  [128 168 253]
  ...
  [ 61  82  77]
  [120 133 150]
  [ 79  87 124]]

 ...

 [[218 207 211]
  [196 186 194]
  [208 198 207]
  ...
  [102 100 103]
  [ 84  82  85]
  [108 103 107]]

 [[188 177 181]
  [215 205 213]
  [215 205 214]
  ...
  [ 77  73  74]
  [ 66  62  63]
  [ 66  60  62]]

 [[210 199 203]
  [201 190 198]
  [202 192 203]
  ...
  [ 74  65  68]
  [ 76  67  70]
  [ 80  70  71]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[[[198 225 242]
  [201 228 245]
  [201 228 245]
  ...
  [239 250 254]
  [239 250 252]
  [240 251 253]]

 [[198 225 242]
  [200 227 244]
  [198 225 244]
  ...
  [234 248 251]
  [234 248 251]
  [236 247 249]]

 [[199 226 243]
  [199 226 245]
  [196 223 242]
  ...
  [233 246 252]
  [233 247 250]
  [234 248 249]]

 ...

 [[125 136 119]
  [134 145 128]
  [123 137 114]
  ...
  [135 137 116]
  [ 29  64 102]
  [ 45  81 113]]

 [[129 142 124]
  [122 133 117]
  [127 141 118]
  ...
  [103 104  98]
  [ 30  66 102]
  [ 43  72 102]]

 [[130 143 125]
  [128 139 125]
  [134 148 125]
  ...
  [ 92  97 101]
  [ 26  66 102]
  [ 45  75 103]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[148 194 220]
  [148 194 220]
  [147 193 219]
  ...
  [142 188 214]
  [142 188 214]
  [141 187 213]]

 [[146 192 218]
  [145 191 217]
  [145 191 217]
  ...
  [139 185 211]
  [141 187 213]
  [142 188 214]]

 [[144 190 216]
  [143 189 215]
  [143 189 215]
  ...
  [140 186 212]
  [140 186 212]
  [140 186 212]]

 ...

 [[187 192 186]
  [210 217 210]
  [220 222 217]
  ...
  [ 71 109 130]
  [ 75 113 134]
  [ 72 110 131]]

 [[206 211 205]
  [225 232 225]
  [202 204 199]
  ...
  [ 73 111 132]
  [ 76 114 135]
  [ 75 113 134]]

 [[211 216 210]
  [218 225 218]
  [211 213 208]
  ...
  [ 72 110 131]
  [ 75 113 134]
  [ 76 114 135]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [234 252 255]
  [234 252 255]
  [234 252 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [234 252 255]
  [234 252 255]
  [234 252 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [237 252 255]
  [237 252 255]
  [236 251 254]]

 ...

 [[ 65  57  54]
  [ 81  74  68]
  [ 53  46  38]
  ...
  [ 57  53  50]
  [ 68  64  61]
  [ 57  53  50]]

 [[ 90  82  79]
  [ 82  75  69]
  [ 68  61  55]
  ...
  [ 52  49  44]
  [ 52  49  44]
  [ 56  53  48]]

 [[ 69  64  60]
  [ 61  53  50]
  [ 72  65  59]
  ...
  [ 61  58  53]
  [ 56  53  48]
  [ 54  51  46]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[[[211 231 242]
  [210 230 241]
  [209 229 240]
  ...
  [234 247 253]
  [233 246 252]
  [232 245 251]]

 [[211 231 242]
  [210 230 241]
  [210 230 241]
  ...
  [234 247 253]
  [234 247 253]
  [234 247 253]]

 [[212 230 244]
  [212 230 244]
  [213 231 245]
  ...
  [234 249 254]
  [234 249 254]
  [235 250 255]]

 ...

 [[ 27  30  13]
  [ 24  29   7]
  [ 35  40  17]
  ...
  [ 73  82  81]
  [ 62  71  70]
  [ 69  78  77]]

 [[ 84  82  69]
  [ 66  65  47]
  [ 70  72  51]
  ...
  [ 87  96  95]
  [ 96 105 104]
  [109 118 117]]

 [[ 75  69  57]
  [ 86  83  66]
  [110 107  90]
  ...
  [ 99 107 109]
  [105 113 115]
  [ 99 107 109]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"[[[146  49   7]
  [144  48   6]
  [146  50   8]
  ...
  [ 22  14  11]
  [ 22  14  11]
  [ 23  15  12]]

 [[149  50   9]
  [145  48   6]
  [145  49   7]
  ...
  [ 23  15  12]
  [ 23  15  12]
  [ 25  17  14]]

 [[152  50  10]
  [147  48   7]
  [146  49   7]
  ...
  [ 24  16  13]
  [ 24  16  13]
  [ 26  18  15]]

 ...

 [[ 52  49   8]
  [ 48  47   0]
  [ 59  64  10]
  ...
  [112 121  68]
  [ 61  68  14]
  [ 47  54   0]]

 [[ 53  50   5]
  [ 81  78  37]
  [110 107  62]
  ...
  [130 142  80]
  [ 71  77  17]
  [ 57  63   3]]

 [[ 77  85  28]
  [106 105  61]
  [ 62  59  18]
  ...
  [125 137  73]
  [ 85  89  28]
  [ 63  67   8]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[ 13  13  13]
  [ 13  14   8]
  [ 16  17   9]
  ...
  [108 110  96]
  [105 109  92]
  [111 116  96]]

 [[ 17  16  12]
  [  8  11   2]
  [ 13  21   8]
  ...
  [106 114  99]
  [105 113  98]
  [111 117 103]]

 [[ 26  23  16]
  [  9   9   7]
  [ 11  15  14]
  ...
  [104 111  93]
  [103 110  92]
  [108 117 100]]

 ...

 [[124 127  98]
  [125 129  94]
  [125 129  92]
  ...
  [ 60  81 102]
  [ 58  80 103]
  [ 48  69 100]]

 [[123 123  95]
  [126 127  95]
  [124 128  91]
  ...
  [ 60  79  94]
  [ 56  78  92]
  [ 43  66  84]]

 [[121 122  91]
  [124 125  94]
  [126 127  95]
  ...
  [ 57  72  95]
  [ 54  71  91]
  [ 40  58  80]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[234 239 245]
  [237 237 245]
  [239 238 246]
  ...
  [238 239 244]
  [238 239 244]
  [237 238 243]]

 [[235 238 245]
  [238 238 246]
  [240 239 247]
  ...
  [239 240 245]
  [238 239 244]
  [237 238 243]]

 [[237 237 245]
  [238 238 246]
  [240 239 247]
  ...
  [239 239 247]
  [238 238 246]
  [238 238 246]]

 ...

 [[ 89  83  57]
  [102  88  75]
  [ 78  62  37]
  ...
  [112 102  92]
  [ 92  84  71]
  [ 85  80  61]]

 [[ 97  77  66]
  [ 86  66  67]
  [ 79  62  54]
  ...
  [ 98  89  72]
  [112 106  90]
  [103 101  89]]

 [[ 87  68  62]
  [ 83  69  56]
  [101  92  75]
  ...
  [ 89  90  85]
  [ 90  91  85]
  [ 99 102  83]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
40,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[205 215 217]
  [205 215 217]
  [204 215 217]
  ...
  [199 209 211]
  [199 209 211]
  [200 210 212]]

 [[205 215 217]
  [205 215 217]
  [205 215 217]
  ...
  [196 207 209]
  [197 208 210]
  [198 209 211]]

 [[206 215 220]
  [205 214 219]
  [205 214 219]
  ...
  [198 209 213]
  [197 208 210]
  [199 210 212]]

 ...

 [[ 25  44   0]
  [ 36  49   6]
  [ 59  65  21]
  ...
  [ 27  44   0]
  [ 37  60   6]
  [ 41  62   5]]

 [[ 44  63  18]
  [ 22  38   9]
  [ 28  30   6]
  ...
  [ 56  78  16]
  [ 48  73   5]
  [ 38  57   0]]

 [[ 29  61  12]
  [ 39  50   8]
  [ 33  52   6]
  ...
  [ 45  82  28]
  [ 58  92  31]
  [ 38  64   1]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[[[173 175 172]
  [174 176 173]
  [169 171 168]
  ...
  [135 216 233]
  [138 219 236]
  [136 215 232]]

 [[149 164 161]
  [152 167 164]
  [157 169 167]
  ...
  [101 145 158]
  [105 147 161]
  [ 95 137 151]]

 [[116 136 134]
  [122 142 140]
  [127 148 143]
  ...
  [  0   0   9]
  [  0   0   9]
  [  0   0  12]]

 ...

 [[ 63  62  67]
  [ 62  61  66]
  [ 59  58  63]
  ...
  [ 45  36  41]
  [ 43  34  39]
  [ 35  26  31]]

 [[ 63  62  67]
  [ 61  60  65]
  [ 77  76  81]
  ...
  [ 65  60  64]
  [ 48  43  47]
  [ 40  35  39]]

 [[ 67  66  71]
  [ 61  60  65]
  [ 65  64  69]
  ...
  [ 59  60  64]
  [ 49  50  54]
  [ 48  47  52]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[221 221 221]
  [212 212 212]
  [215 215 215]
  ...
  [226 226 226]
  [221 221 221]
  [223 223 223]]

 [[214 214 214]
  [205 205 205]
  [208 208 208]
  ...
  [222 222 222]
  [217 217 217]
  [219 219 219]]

 [[217 217 217]
  [208 208 208]
  [210 210 210]
  ...
  [223 223 223]
  [218 218 218]
  [220 220 220]]

 ...

 [[ 98  85  69]
  [100  87  71]
  [ 94  81  65]
  ...
  [198 198 198]
  [194 194 194]
  [195 193 194]]

 [[ 93  80  64]
  [ 92  79  63]
  [ 93  80  64]
  ...
  [196 196 196]
  [193 193 193]
  [195 193 194]]

 [[ 86  73  57]
  [101  88  72]
  [103  90  74]
  ...
  [196 196 196]
  [193 193 193]
  [195 193 194]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
